File,Line,Rule,Category,Priority,Description,Class,Method,Variable
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",88,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","PmdConverterTest","testCsvConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",89,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","PmdConverterTest","testCsvConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",90,"AvoidPrintStackTrace","Best Practices",3,"Avoid printStackTrace(); use a logger call instead.","PmdConverterTest","testCsvConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",94,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xmlPath' is not assigned and could be declared final","PmdConverterTest","testJsonConversion","xmlPath"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",96,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'controller' could be declared final","PmdConverterTest","testJsonConversion","controller"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",98,"AvoidFileStream","Performance",1,"Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter","PmdConverterTest","testJsonConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",99,"AvoidFileStream","Performance",1,"Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter","PmdConverterTest","testJsonConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",101,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'results' could be declared final","PmdConverterTest","testJsonConversion","results"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",102,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'result' could be declared final","PmdConverterTest","testJsonConversion","result"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",105,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","PmdConverterTest","testJsonConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",108,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","PmdConverterTest","testJsonConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",109,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","PmdConverterTest","testJsonConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",110,"AvoidPrintStackTrace","Best Practices",3,"Avoid printStackTrace(); use a logger call instead.","PmdConverterTest","testJsonConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","TestFailureAnalyzer","",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",23,"TestClassWithoutTestCases","Error Prone",3,"The class 'TestFailureAnalyzer' might be a test class, but it contains no test cases.","TestFailureAnalyzer","",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",23,"ClassWithOnlyPrivateConstructorsShouldBeFinal","Design",1,"This class has only private constructors and may be final","TestFailureAnalyzer","",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",31,"DataClass","Design",3,"The class 'TestFailure' is suspected to be a Data Class (WOC=14.286%, NOPA=0, NOAM=6, WMC=8)","TestFailure","",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",31,"TestClassWithoutTestCases","Error Prone",3,"The class 'TestFailure' might be a test class, but it contains no test cases.","TestFailure","",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",50,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'testClass' is not assigned and could be declared final","TestFailure","TestFailure","testClass"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",51,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'testMethod' is not assigned and could be declared final","TestFailure","TestFailure","testMethod"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",52,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'failureType' is not assigned and could be declared final","TestFailure","TestFailure","failureType"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",53,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'failureMessage' is not assigned and could be declared final","TestFailure","TestFailure","failureMessage"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",54,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'stackTrace' is not assigned and could be declared final","TestFailure","TestFailure","stackTrace"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",55,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'executionTime' is not assigned and could be declared final","TestFailure","TestFailure","executionTime"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",120,"ShortVariable","Code Style",3,"Avoid variables with short names like sb","TestFailure","toString","sb"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",120,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'sb' could be declared final","TestFailure","toString","sb"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",120,"InsufficientStringBufferDeclaration","Performance",3,"StringBuilder has been initialized with size 16, but has at least 116 characters appended.","TestFailure","toString","sb"
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",121,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",121,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",122,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",122,"AppendCharacterWithChar","Performance",3,"Avoid appending characters as strings in StringBuffer.append.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",122,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",123,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",123,"AppendCharacterWithChar","Performance",3,"Avoid appending characters as strings in StringBuffer.append.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",123,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",124,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",124,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",125,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",125,"AppendCharacterWithChar","Performance",3,"Avoid appending characters as strings in StringBuffer.append.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",125,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",126,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",126,"AppendCharacterWithChar","Performance",3,"Avoid appending characters as strings in StringBuffer.append.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",126,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",127,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",127,"AppendCharacterWithChar","Performance",3,"Avoid appending characters as strings in StringBuffer.append.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",127,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","TestFailure","toString",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",134,"DataClass","Design",3,"The class 'TestSummary' is suspected to be a Data Class (WOC=28.571%, NOPA=0, NOAM=5, WMC=10)","TestSummary","",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",134,"TestClassWithoutTestCases","Error Prone",3,"The class 'TestSummary' might be a test class, but it contains no test cases.","TestSummary","",""
"streamconverter-core/src/main/java/com/streamConverter/test/TestFailureAnalyzer.java",151,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'totalTests' is not assigned and could be declared final","TestSummary","TestSummary","totalTests"
